,name,Age,Overall rating,Potential,Team & Contract,ID,Height,Weight,Best overall,Best position,Growth,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,International reputation,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Pied droit
214833,"M. Bolados, Marcos Nikolás Bolados Hidalgo",28,69 ,69 ,2024,214874,170,77,,RW,,1400000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
214835,"J. Marriott, Jack David Marriott",29,65 ,65 ,2026,214876,173,71,,CF,,725000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
214846,"P. Ceglarz, Piotr Ceglarz",32,64 ,64 ,2025,214887,182,77,,RM,,475000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215033,"H. Orzán, Horacio De Dios Orzán",35,69 ,69 ,2028,215074,177,73,,CDM,,400000,500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215103,"E. Insua, Emanuel Mariano Insúa Zapata",33,70 ,70 ,2025,215144,182,81,,LB,,825000,10000,,,64,49,64,59,30,,63,47,42,58,66,,73,77,59,66,64,,70,77,75,71,59,,81,65,56,58,41,60,,66,71,67,,8,11,7,14,8,,,,,,,,,0
215137,"E. Godoy, Érik Fernando Godoy",30,70 ,70 ,2025,215178,185,79,,CB,,1300000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215170,"B. Cargill, Baily James Cargill",28,64 ,64 ,2025,215211,189,87,,CB,,500000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
215275,"G. Rulli, Gerónimo Rulli",32,81 ,81 ,2027,215316,189,84,,GK,,13000000,38000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215282,"A. Sowe, Ali Sowe",30,71 ,71 ,2025,215323,191,84,,CF,,1800000,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215290,"L. Jara, Leonardo Rafael Jara",33,69 ,69 ,2025,215331,184,80,,RB,,725000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215293,"G. Carrillo, Guido Marcelo Carrillo",33,74 ,74 ,2026,215334,187,86,,CF,,2700000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215294,"M. Núñez, Maximiliano Ezequiel Núñez",37,63 ,63 ,2024,215335,168,69,,RW,,160000,7000,,,59,58,55,58,47,,61,65,50,55,61,,80,79,75,58,79,,64,58,61,43,61,,64,49,60,57,53,65,,52,46,43,,16,10,13,14,10,,,,,,,,,1
215312,"L. Alario, Lucas Nicolás Alario",31,74 ,74 ,2026,215353,185,78,,CF,,3600000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215320,"D. Voltan, Davide Voltan",29,64 ,64 ,2027,215361,178,72,,RW,,575000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2658,"L. Montipò, Lorenzo Montipò",28,76 ,79 ,2025,215363,191,82,77,GK,3,7000000,12000,€19.7M,91,15,20,17,21,18,94,19,17,15,23,20,254,40,45,46,73,49,216,52,60,35,55,14,133,31,18,15,40,29,38,40,10,19,11,375,75,72,69,74,82,1203,417,1,75,73,69,83,42,1
215392,"F. Vicari, Francesco Vicari",29,69 ,69 ,2027,215433,190,80,,CB,,1200000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1657,"B. Drągowski, Bartłomiej Drągowski",26,76 ,79 ,2028,215502,191,74,75,GK,3,7500000,14000,€13.7M,91,,,,,,102,,,,,,248,,,,,,222,,,,,,138,,,,,,,52,,,,367,,,,,,1220,411,1,77,71,70,77,44,1
215490,"D. Türüç, Deniz Türüç",31,73 ,73 ,2026,215531,177,75,,RM,,2500000,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
215549,"Ayoze, Ayoze Pérez Gutiérrez",30,81 ,81 ,2028,215590,178,66,,LM,,25000000,51000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2008,"Y. Sabaly, Youssouf Sabaly",31,77 ,77 ,2026,215699,174,67,77,RB,0,7500000,28000,€18.9M,292,,,,,,309,,,,,,382,,,,,,346,,,,,,304,,,,,,,227,,,,54,,,,,,1914,416,2,78,54,65,74,74,1
215684,"Quintillà, Xavier Quintillà Guasch",27,67 ,67 ,2025,215725,177,71,,LB,,975000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
215779,"L. Donnelly, Liam Francis Peadar Donnelly",28,64 ,64 ,2025,215820,181,78,,CB,,575000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
215897,"M. Dal Hende, Marc Dal Hende",33,62,62,2025,215938,181,75,,CB,,250000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
215924,"C. Strandberg, Sergio Carlos Strandberg",28,70 ,70 ,2027,215965,187,90,,CF,,1600000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
215952,"D. Miloc, Dardo Federico Miloc",33,69 ,69 ,2024,215993,177,74,,CDM,,700000,9000,,,54,40,63,68,34,,64,40,45,62,67,,60,61,66,63,65,,48,71,90,71,57,,73,69,58,59,42,58,,64,70,66,,15,10,10,15,7,,,,,,,,,1
216024,"M. Sportiello, Marco Sportiello",32,75,75,2027,216065,192,87,,GK,,3700000,61000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216074,"R. Al Ruwaili, Rafi Mohammed Al Ruwailiرافع الرويلي",33,61 ,61 ,2029,216115,175,74,,GK,,110000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216153,"Dani García, Daniel García Carrillo",34,75 ,75 ,2025,216194,180,81,,CDM,,1900000,28000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2664,"L. Shankland, Lawrence Shankland",28,73 ,73 ,2025,216218,185,80,75,CF,0,3100000,9000,€10.8M,345,,,,,,324,,,,,,352,,,,,,392,,,,,,320,,,,,,,69,,,,63,,,,,,1865,388,1,65,78,64,74,28,1
1163,"K. Jackson, Kayden Pastel Dunn Jackson",30,67 ,67 ,2026,216227,181,73,65,RW,0,1000000,14000,€1.3M,291,,,,,,247,,,,,,379,,,,,,317,,,,,,264,,,,,,,125,,,,63,,,,,,1686,370,1,91,61,53,63,42,1
216217,"I. Bebou, Ihlas Bebou",30,75 ,75 ,2026,216258,185,80,,RW,,5500000,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216219,"F. Kaufmann, Fabio Herbert Kaufmann",31,67 ,67 ,2025,216260,181,74,,RW,,850000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216224,"U. Ikpeazu, Uche Ikpeazu",29,63 ,63 ,2026,216265,191,93,,CF,,475000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216229,"G. Honeyman, George Christopher Honeyman",29,71 ,71 ,2025,216270,173,72,,CAM,,1800000,35000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2665,"S. Fofana, Seko Mohamed Fofana",29,79 ,79 ,2029,216320,185,74,81,CM,0,17000000,50000,€0,344,,,,,,373,,,,,,353,,,,,,424,,,,,,371,,,,,,,219,,,,47,,,,,,2131,461,3,71,77,76,78,73,1
216307,"N. Gillekens, Nick José Gillekens",28,65 ,65 ,2026,216348,185,80,,GK,,500000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216340,"J. Zimmer, Jean Zimmer",30,67 ,67 ,2025,216381,171,72,,RB,,875000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216420,"Óscar Gil, Óscar Gil Osés",29,65 ,66 ,2025,216461,184,75,,CB,,650000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216425,"Wendell, Wendell Nascimento Borges",30,77 ,77 ,2025,216466,176,70,,LB,,9000000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
216426,"J. Payne, Jack Payne",29,65 ,65 ,2026,216467,165,63,,LM,,700000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
216689,"S. Gregersen, Stian Rode Gregersen",29,73 ,73 ,2027,216730,192,83,,CB,,2500000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216724,"L. Maygua, Leandro Marcelo Maygua Ríos",31,61 ,61 ,2024,216765,175,63,,LM,,275000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2672,"G. Simeone, Giovanni Pablo Simeone Baldini",28,75,75,2026,216816,181,81,77,CF,0,7500000,89000,€19.6M,359,,,,,,344,,,,,,372,,,,,,388,,,,,,317,,,,,,,118,,,,61,,,,,,1959,407,2,75,79,63,74,41,1
216792,"J. Houwen, Jeroen Houwen",28,66 ,69 ,2025,216833,188,73,,GK,,800000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
216819,"V. Černý, Václav Černý",26,76 ,76 ,2025,216860,182,65,,RM,,8000000,40000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
217055,"J. Lumley, Joseph Patrick Lumley",29,70 ,70 ,2025,217096,191,73,,GK,,1100000,24000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
217158,"P. Matricardi, Patricio Martin Matricardi",30,64 ,64 ,2025,217199,190,83,,CB,,475000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
217160,"E. Triverio, Enrique Luis Triverio",35,67 ,67 ,2024,217201,183,82,,CF,,425000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
217201,"Y. Kubo, Yuya Kubo久保 裕也",30,71 ,71 ,2025,217242,178,73,,CAM,,1800000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
217524,"Jubal, Jubal Rocha Mendes Júnior",30,75,75,2025,217565,190,80,,CB,,3500000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
217673,"P. Arriola, Paul Joseph Arriola Hendricks",29,69 ,69 ,2027,217714,168,66,,RM,,1400000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
217899,"D. Djené, Dakonam Ortega Djené",32,77 ,77 ,2025,217940,178,72,,CB,,7000000,33000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
218171,"A. Noppert, Andries Noppert",30,71 ,71 ,2027,218212,203,92,,GK,,1200000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
218300,"J. Elez, Josip Elez",30,68 ,68 ,2025,218341,189,89,,CDM,,1000000,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
218836,"H. Barry, Hamza Barry",29,64 ,64 ,2025,218877,175,71,,CM,,575000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
218853,"S. Romero, Santiago Ernesto Romero Fernández",34,70 ,70 ,2025,218894,174,75,,CDM,,550000,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
218944,"R. Augustyniak, Rafał Augustyniak",30,69,69,2025,218985,185,82,,CDM,,1000000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219104,"G. Maripán, Guillermo Alfonso Maripán Loaysa",30,76 ,76 ,2026,219145,190,84,,CB,,6000000,42000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219119,"V. Cantillo, Víctor Danilo Cantillo Jiménez",30,72 ,72 ,2026,219160,180,70,,CDM,,2000000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219133,"R. Carrera, Ramiro Ángel Carrera",30,74 ,74 ,2025,219174,182,77,,CM,,4000000,16000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219139,"Dani Calvo, Daniel Pedro Calvo Sanromán",30,72 ,72 ,2025,219180,190,82,,CB,,1900000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219262,"A. Komor, Aleksander Komor",30,63 ,63 ,2025,219303,190,82,,CB,,400000,4000,,,35,23,60,57,22,,46,39,30,61,50,,53,55,50,61,67,,34,68,66,74,16,,66,64,24,32,32,46,,62,62,59,,11,9,10,10,13,,,,,,,,,1
219426,"B. Halliday, Bradley Halliday",28,65 ,65 ,2026,219467,180,68,,RB,,650000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219530,"Camarasa, Víctor Camarasa Ferrando",30,68 ,68 ,2025,219571,183,77,,CM,,1200000,6000,,,68,67,62,72,65,,70,68,72,70,71,,59,54,68,61,67,,78,68,63,68,71,,43,61,67,70,70,68,,62,64,64,,14,9,11,11,8,,,,,,,,,1
219535,"R. Battaglia, Rodrigo Andrés Battaglia",32,74 ,74 ,2026,219576,187,79,,CB,,2700000,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219671,"S. Cristóforo, Sebastián Carlos Cristóforo Pepe",30,68 ,68 ,2025,219712,175,68,,CDM,,1000000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219695,"E. Horvath, Ethan Shea Horvath",29,70 ,72 ,2027,219736,193,83,,GK,,1300000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219795,"Rubén Yáñez, Orlando Rubén Yáñez Alabart",30,74,74,2026,219836,188,80,,GK,,2000000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219909,"N. Sonko Sundberg, Noah Kemeseng Sonko Sundberg",28,65 ,66 ,2025,219950,187,88,,CB,,675000,12000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219944,"M. Vecino, Matías Vecino Falero",32,78 ,78 ,2025,219985,187,81,,CB,,11000000,47000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
219947,"F. Avenatti, Felipe Nicolás Avenatti Dovillabichus",31,68 ,68 ,2025,219988,196,90,,CF,,1000000,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
219949,"V. Hoff, Vebjørn Alvestad Hoff",28,68 ,69 ,2025,219990,181,74,,CDM,,1200000,5000,,,60,53,58,70,48,,66,60,50,66,69,,66,67,72,65,80,,59,67,80,65,55,,54,65,64,66,51,66,,65,66,62,,12,16,16,8,16,,,,,,,,,1
1660,"M. Harness, Marcus Anthony Myers-Harness",28,67 ,67 ,2025,220019,182,70,67,LM,0,1000000,35000,€2.1M,290,,,,,,306,,,,,,393,,,,,,310,,,,,,248,,,,,,,117,,,,47,,,,,,1711,369,1,85,62,61,67,38,1
220004,"C. Mahoney, Connor Mahoney",27,64 ,64 ,2026,220045,175,67,,RM,,625000,9000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2679,"S. Scuffet, Simone Scuffet",28,71,73,2025,220048,190,87,73,GK,3,2000000,10000,€5.6M,112,,,,,,114,,,,,,276,,,,,,237,,,,,,120,,,,,,,57,,,,357,,,,,,1273,407,1,73,71,65,76,50,1
220307,"Iza Carcelén, Isaac Carcelén Valencia",31,70 ,70 ,2025,220348,174,70,,RB,,1200000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
220452,"A. Barreca, Antonio Barreca",29,66,66,2025,220493,184,70,,LB,,900000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
220480,"M. Bălașa, Mihai Alexandru Bălașa",29,66 ,66 ,2027,220521,186,80,,CB,,725000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
1663,"Y. Mina, Yerry Fernando Mina González",29,76 ,76 ,2025,220523,195,99,75,CB,0,6500000,19000,€8.6M,274,,,,,,253,,,,,,211,,,,,,322,,,,,,306,,,,,,,227,,,,51,,,,,,1644,351,2,39,49,55,56,76,1
220528,"E. Babayan, Edgar Babayan",28,63 ,63 ,2025,220569,180,73,,LM,,475000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2686,"J. Bednarek, Jan Kacper Bednarek",28,74 ,74 ,2027,220570,189,77,75,CB,1,3600000,45000,€8.3M,229,44,19,78,70,20,213,50,23,26,57,61,277,48,38,53,73,59,273,25,80,65,82,23,265,79,76,26,52,32,57,217,75,73,71,56,11,13,16,7,9,1530,329,1,48,22,54,55,74,1
220579,"F. Hadergjonaj, Florent Hadërgjonaj",29,68 ,68 ,2025,220620,182,73,,RB,,1100000,11000,,,67,48,63,65,41,,67,59,42,62,65,,73,76,70,60,71,,59,65,76,64,41,,64,63,59,62,69,60,,60,65,64,,15,6,12,8,11,,,,,,,,,1
220674,"E. Ponce, Ezequiel Ponce Martínez",27,75 ,76 ,2027,220715,181,76,,CF,,6500000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
2688,"R. Thomas, Ryan Jared Thomas",29,64,64,2025,220763,174,64,68,CAM,0,700000,11000,€1.5M,291,,,,,,335,,,,,,356,,,,,,299,,,,,,340,,,,,,,166,,,,45,,,,,,1832,386,1,69,59,68,70,57,1
220745,"M. Njie, Moussa Njie",28,64 ,64 ,2025,220786,185,75,,LW,,600000,3000,,,56,58,54,56,48,,65,56,33,52,64,,85,87,80,58,74,,61,72,64,60,55,,45,20,62,59,55,65,,26,17,13,,12,9,11,11,7,,,,,,,,,1
220779,"M. Diaw, Mory Diaw",31,72,72,2026,220820,197,98,,GK,,1600000,5000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
220874,"G. Moncini, Gabriele Moncini",28,68,68,2026,220915,183,75,,CF,,1400000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
220880,"A. Esiti, Anderson Esiti",30,67 ,67 ,2025,220921,189,84,,CB,,850000,15000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
220891,"L. Kalinić, Lovre Kalinić",34,65,65,2025,220932,201,96,,GK,,150000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
220899,"C. Brannagan, Cameron Mark Thomas Brannagan",28,70 ,70 ,2027,220940,180,71,,CM,,1600000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
220903,"J. Wildsmith, Joseph Charles Wildsmith",28,69 ,70 ,2026,220944,189,77,,GK,,1100000,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
220954,"O. Okungbowa, Osarenren Okungbowa",30,64 ,64 ,2025,220995,189,85,,CB,,475000,8000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
220960,"U. Saltnes, Ulrik Saltnes",31,70 ,70 ,2026,221001,187,78,,CM,,1300000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
220973,"Carlos Fernández, Carlos Fernández Luna",28,71 ,71 ,2025,221014,186,71,,CF,,1900000,30000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
220983,"A. Sørensen, Asger Strømgaard Sørensen",28,74 ,76 ,2025,221024,191,88,,CB,,4200000,21000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221012,"E. Gómez, Elías José Gómez",30,74,74,2025,221053,175,70,,LB,,2600000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
221084,"S. Driussi, Sebastián Driussi",28,78 ,78 ,2026,221125,178,80,,CAM,,14000000,23000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221212,"C. Giraldo, Cesar Augusto Giraldo Peláez",29,66 ,67 ,2024,221253,179,75,,GK,,525000,550,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
221240,"D. Hyam, Dominic John Hyam",28,71 ,71 ,2025,221281,188,79,,CB,,1600000,22000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221252,"G. Martínez, Guillermo Martínez Ayala",29,74 ,74 ,Unknown,221293,191,93,,CF,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
221309,"T. Ambrose, Thierry Winston Ambrose",27,69 ,69 ,2027,221350,178,76,,RW,,1500000,11000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221326,"D. Milošević, Deni Milošević",29,66 ,66 ,2026,221367,182,73,,CAM,,850000,13000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221328,"K. Al Kaabi, Khalid Hussain Al Kaabiخالد كعبي",32,58 ,58 ,2025,221369,171,69,,RM,,160000,15000,,,55,55,52,54,37,,56,50,44,47,55,,77,72,71,53,74,,68,71,58,54,45,,30,15,55,52,58,54,,17,19,17,,8,8,14,11,7,,,,,,,,,1
221357,"J. Araya, Jorge Matias Araya Pozo",23,63 ,70 ,2024,221398,176,67,,CM,,500000,1000,,,43,35,57,70,43,,63,47,42,64,65,,68,65,66,59,73,,65,70,70,64,56,,60,52,57,59,54,55,,58,60,56,,8,11,16,15,12,,,,,,,,,1
221404,"Wu Lei, Wu Lei武磊",32,72 ,72 ,2027,221445,176,68,,RM,,1900000,13000,,,59,78,63,66,72,,66,65,64,61,72,,84,80,82,73,78,,73,77,81,63,67,,66,35,76,65,76,71,,38,33,28,,10,15,13,12,7,,,,,,,,,1
221407,"R. Celia, Raffaele Celia",25,65 ,69 ,2026,221448,179,71,,LB,,925000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
221432,"F. Arancibia, Francisco Andrés Arancibia Silva",27,65 ,65 ,2025,221473,170,62,,LW,,750000,8000,,,61,51,32,59,30,,67,61,52,58,65,,89,90,90,62,88,,52,47,43,36,48,,38,37,64,60,39,58,,31,36,28,,15,12,13,10,11,,,,,,,,,0
1166,"D. Calvert-Lewin, Dominic Nathaniel Calvert-Lewin",27,75 ,76 ,2025,221479,187,71,78,CF,1,6500000,50000,€24.7M,363,,,,,,314,,,,,,360,,,,,,375,,,,,,330,,,,,,,92,,,,50,,,,,,1884,403,2,78,74,63,73,39,1
221450,"N. Elvedi, Nico Elvedi",27,77 ,77 ,2027,221491,189,84,,CB,,9500000,27000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221465,"A. Oudrhiri, Amine Mehdi Oudrhiri Idrissiأمين مهدي اودريري ادريسي",31,69 ,69 ,2026,221506,184,76,,CM,,1100000,7000,,,69,48,45,73,60,,72,72,47,74,72,,66,67,68,68,72,,60,61,76,68,51,,59,70,61,68,51,74,,69,66,55,,14,14,11,15,7,,,,,,,,,1
221533,"W. de la Rosa, Wilfrido De La Rosa Mendoza",30,69 ,69 ,2024,221574,166,64,,RM,,1300000,1000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221569,"D. Dibusz, Dénes Dibusz",33,78 ,78 ,2027,221610,188,81,,GK,,4600000,18000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221592,"B. Sørmo, Bent Langåssve Sørmo",27,64 ,66 ,2027,221633,188,85,,CB,,625000,4000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221664,"K. Dempsey, Kyle Michael Dempsey",28,65 ,65 ,2026,221705,178,75,,CM,,725000,10000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221672,"D. Lovitz, Daniel Harry Lovitz",32,68 ,68 ,2024,221713,178,75,,LB,,825000,6000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0
2026,"A. Morelos, Alfredo José Morelos Aviléz",28,74 ,74 ,2026,221714,177,79,76,CF,1,4300000,7000,€12.2M,346,,,,,,329,,,,,,358,,,,,,384,,,,,,325,,,,,,,114,,,,55,,,,,,1911,406,1,73,73,66,71,43,1
221718,"Kim Gyeong Min, Kyeong-min Kim김경민 金京闽",32,71 ,71 ,2025,221759,189,81,,GK,,925000,3000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
221797,"M. Jojić, Miloš JojićМилош Јојић",32,65 ,65 ,2025,221838,177,79,,CAM,,550000,7000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
